property_type,price,location,city,province_name,latitude,longitude,baths,area_sqft,purpose,bedrooms,year,month,day
House,16.454567959008102,FECHS,Islamabad,Islamabad Capital,33.572044372559,73.175079345703,6.0,7.686625924195265,For Sale,4.0,2019,6,27
House,16.929025911619092,CBR Town,Islamabad,Islamabad Capital,33.55951,73.142402,6.0,8.091936515950763,For Sale,6.0,2019,6,29
House,16.61887099947687,CBR Town,Islamabad,Islamabad Capital,33.559385,73.141265,4.0,7.553160745556674,For Sale,4.0,2019,6,29
House,17.073607134447293,G-10,Islamabad,Islamabad Capital,33.676103999999995,73.01384200000001,0.0,7.686625924195265,For Sale,0.0,2019,6,27
Flat,15.830413711839864,Gulberg,Islamabad,Islamabad Capital,33.599245,73.15485,2.0,6.888674391169447,For Sale,2.0,2019,6,27
House,16.860033043306743,G-10,Islamabad,Islamabad Capital,33.6787109375,73.021392822266,0.0,7.399098344224535,For Sale,4.0,2019,6,27
House,17.989897843244528,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,7.0,8.260223947617957,For Sale,7.0,2019,6,27
House,17.622173069956816,I-8,Islamabad,Islamabad Capital,33.667640000000006,73.06594799999999,3.0,8.260223947617957,For Sale,3.0,2019,6,27
House,18.258161826219297,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,7.0,8.784930686497418,For Sale,7.0,2019,6,27
House,18.228308863426122,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,6.0,8.784930686497418,For Sale,6.0,2019,6,27
House,16.52356082573315,Park View City,Islamabad,Islamabad Capital,33.720586,73.22200600000001,4.0,7.216893023463281,For Sale,4.0,2019,6,27
House,16.5563506464056,CBR Town,Islamabad,Islamabad Capital,33.559814,73.142939,6.0,7.553160745556674,For Sale,5.0,2019,6,27
House,16.97251102166758,Zaraj Housing Scheme,Islamabad,Islamabad Capital,33.513454,73.151522,7.0,8.091936515950763,For Sale,5.0,2019,6,27
Flat,15.955576839107596,F-11,Islamabad,Islamabad Capital,33.684782,72.98638299999999,1.0,7.330149609062905,For Sale,1.0,2019,6,27
House,17.296750678069195,F-11,Islamabad,Islamabad Capital,33.683425,72.980804,4.0,7.509379100672333,For Sale,4.0,2019,6,27
House,17.858561843342684,I-8,Islamabad,Islamabad Capital,33.668496999999995,73.07415999999999,8.0,8.260223947617957,For Sale,8.0,2019,6,27
House,17.073607134447293,Zaraj Housing Scheme,Islamabad,Islamabad Capital,33.517891,73.15594200000001,7.0,8.246043043863073,For Sale,6.0,2019,6,27
House,16.705882371415992,Zaraj Housing Scheme,Islamabad,Islamabad Capital,33.517891,73.15594200000001,6.0,8.246043043863073,For Sale,6.0,2019,6,27
Flat,15.76142084987672,G-10,Islamabad,Islamabad Capital,33.676495843782,73.012353495801,2.0,6.993932975223281,For Sale,2.0,2019,6,27
House,15.775605482856605,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,4.0,7.686625924195265,For Sale,3.0,2019,6,27
Flat,15.574747007663063,DHA Defence,Islamabad,Islamabad Capital,33.535435,73.175454,1.0,7.066193895312845,For Sale,1.0,2019,6,27
Flat,16.010955886709404,DHA Defence,Islamabad,Islamabad Capital,33.535435,73.175454,2.0,7.415614507344586,For Sale,2.0,2019,6,27
House,17.034386422832473,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,6.0,7.686625924195265,For Sale,5.0,2019,7,3
House,18.197537205138154,F-8,Islamabad,Islamabad Capital,33.716665,73.042209,5.0,9.010039498716473,For Sale,5.0,2019,6,27
Flat,16.300417291085605,DHA Defence,Islamabad,Islamabad Capital,33.535435,73.175454,3.0,7.635357024944197,For Sale,3.0,2019,6,27
House,17.665658180950928,D-12,Islamabad,Islamabad Capital,33.701636,72.948532,6.0,8.091936515950763,For Sale,6.0,2019,6,29
Flat,14.403297778421795,D-17,Islamabad,Islamabad Capital,33.659744262695,72.860343933105,1.0,6.301702805273309,For Sale,1.0,2019,6,27
House,15.096444681204078,Lehtarar Road,Islamabad,Islamabad Capital,33.637732812518,73.149985135479,2.0,6.706556666418615,For Sale,2.0,2019,6,27
House,17.182806422433504,G-11,Islamabad,Islamabad Capital,33.675604,73.000367,4.0,7.553160745556674,For Sale,4.0,2019,7,2
Flat,16.066802461833923,F-11,Islamabad,Islamabad Capital,33.684782,72.98638299999999,2.0,7.275123841823526,For Sale,2.0,2019,7,1
Flat,16.588099342704055,F-11,Islamabad,Islamabad Capital,33.684782,72.98638299999999,3.0,7.97731287165916,For Sale,3.0,2019,7,1
Farm House,17.72753358339242,Gulberg,Islamabad,Islamabad Capital,33.606327,73.15983299999999,0.0,9.010039498716473,For Sale,0.0,2019,6,29
Farm House,17.747336210296442,Gulberg,Islamabad,Islamabad Capital,33.606327,73.15983299999999,0.0,9.010039498716473,For Sale,0.0,2019,6,29
Farm House,17.41282284594998,Gulberg,Islamabad,Islamabad Capital,33.606327,73.15983299999999,0.0,9.010039498716473,For Sale,0.0,2019,6,29
Farm House,16.52356082573315,B-17,Islamabad,Islamabad Capital,33.694495,72.82665300000001,1.0,8.602640345647105,For Sale,1.0,2019,6,27
House,15.64006001130563,Muslim Town,Faisalabad,Punjab,31.461541,73.086584,4.0,6.706556666418615,For Sale,4.0,2019,6,26
House,16.811242881518265,Millat Town,Faisalabad,Punjab,31.493164,73.102634,0.0,8.602640345647105,For Sale,6.0,2019,7,2
House,16.811242881518265,Peoples Colony No 1,Faisalabad,Punjab,31.406289,73.104293,0.0,7.216893023463281,For Sale,0.0,2019,6,26
House,16.733281344102608,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,5.0,7.553160745556674,For Sale,5.0,2019,6,26
House,17.71748324774094,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.508588,73.07178499999999,0.0,8.864962800303461,For Sale,0.0,2019,6,28
House,16.22245575637265,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.10714399999999,4.0,8.091936515950763,For Sale,3.0,2019,6,27
Flat,14.699278511355924,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.250515636760803,For Sale,0.0,2019,6,27
Flat,15.393664386714343,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.916050776006343,For Sale,1.0,2019,6,27
Flat,15.213486670954588,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.739312958438132,For Sale,1.0,2019,6,27
Flat,15.09031482253651,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.6013388084742415,For Sale,1.0,2019,6,27
Flat,14.904072847479162,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.44123358077283,For Sale,1.0,2019,6,27
Flat,14.824927632259334,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.350414401474852,For Sale,1.0,2019,6,27
Flat,14.699278511355924,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.250515636760803,For Sale,1.0,2019,6,27
Flat,14.904072847479162,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.44123358077283,For Sale,1.0,2019,6,27
Flat,15.393664386714343,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.916050776006343,For Sale,1.0,2019,6,27
Flat,15.09031482253651,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.6013388084742415,For Sale,1.0,2019,6,27
Flat,15.307740494363507,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,6.831575932243427,For Sale,1.0,2019,6,27
Flat,15.833209798769573,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,7.3652180999836,For Sale,3.0,2019,6,27
Flat,15.611760098385194,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,7.133575245499835,For Sale,2.0,2019,6,27
Flat,15.577669729089843,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,7.111618146763901,For Sale,2.0,2019,6,27
Flat,15.48829897362204,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,7.018607686556981,For Sale,2.0,2019,6,27
Flat,15.511860025739322,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.48665,73.076892,0.0,7.042679451238745,For Sale,2.0,2019,6,27
House,17.129696599000436,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555594,73.133669,6.0,8.004953234619343,For Sale,5.0,2019,6,27
House,16.951004817371683,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.508588,73.07178499999999,5.0,7.9096767685629406,For Sale,5.0,2019,6,27
House,17.073607134447293,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,5.0,7.9096767685629406,For Sale,5.0,2019,6,29
House,16.929025911619092,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,5.0,7.9096767685629406,For Sale,5.0,2019,6,29
House,16.860033043306743,Media Town,Rawalpindi,Punjab,33.560887,73.125937,5.0,8.091936515950763,For Sale,5.0,2019,6,29
House,16.951004817371683,Media Town,Rawalpindi,Punjab,33.560887,73.125937,6.0,8.091936515950763,For Sale,6.0,2019,6,29
House,15.671808704579888,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2.0,7.399098344224535,For Sale,2.0,2019,6,27
House,15.483217567201578,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2.0,7.216893023463281,For Sale,2.0,2019,6,27
House,17.622173069956816,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.562853999999994,73.11650300000001,6.0,8.379543616421365,For Sale,5.0,2019,6,28
House,16.811242881518265,Gulzar-e-Quaid Housing Society,Rawalpindi,Punjab,33.600376000000004,73.130983,7.0,7.9096767685629406,For Sale,6.0,2019,6,27
House,16.811242881518265,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.10714399999999,6.0,7.9096767685629406,For Sale,5.0,2019,6,27
House,16.489659276356317,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,5.0,7.553160745556674,For Sale,5.0,2019,6,27
House,16.52356082573315,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,0.0,7.553160745556674,For Sale,0.0,2019,6,25
Flat,15.687312888712007,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,2.0,7.133575245499835,For Sale,2.0,2019,7,3
House,16.906553056777135,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6.0,7.9096767685629406,For Sale,5.0,2019,6,27
House,16.166885910365842,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,4.0,7.216893023463281,For Sale,3.0,2019,6,28
House,17.05418904934434,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.531951,73.115215,6.0,7.9096767685629406,For Sale,5.0,2019,6,27
House,17.822843761378564,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,6.0,8.602640345647105,For Sale,5.0,2019,6,28
House,16.012735246411598,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,5.0,7.686625924195265,For Sale,5.0,2019,7,2
House,15.555976908243359,Others,Rawalpindi,Punjab,33.5984,73.0441,2.0,6.706556666418615,For Sale,4.0,2019,6,29
House,16.41820031748273,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,5.0,7.553160745556674,For Sale,5.0,2019,6,27
House,15.0824584431417,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2.0,6.706556666418615,For Sale,2.0,2019,6,29
House,16.380459992348886,Eastridge Housing Scheme,Rawalpindi,Punjab,33.558435,73.099774,6.0,7.399098344224535,For Sale,5.0,2019,6,28
House,16.118095750958314,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.600956953659995,73.18611049932801,5.0,7.216893023463281,For Sale,4.0,2019,6,28
House,16.195056784687036,Johar Town,Lahore,Punjab,31.471351,74.261484,3.0,7.216893023463281,For Sale,3.0,2019,6,27
House,16.300417291085605,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.300417291085605,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.176364653421913,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.341239282272525,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,5.0,7.216893023463281,For Sale,5.0,2019,6,28
House,16.213405921671733,Johar Town,Lahore,Punjab,31.473072,74.28611,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.213405921671733,Johar Town,Lahore,Punjab,31.473072,74.28611,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.257857680289998,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,27
House,16.380459992348886,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,5.0,7.216893023463281,For Sale,5.0,2019,6,28
House,16.380459992348886,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,5.0,7.216893023463281,For Sale,5.0,2019,6,28
House,16.341239282272525,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.257857680289998,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.454567959008102,Johar Town,Lahore,Punjab,31.471351,74.261484,3.0,7.553160745556674,For Sale,3.0,2019,6,28
House,16.257857680289998,Johar Town,Lahore,Punjab,31.471351,74.261484,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.489659276356317,Johar Town,Lahore,Punjab,31.471351,74.261484,3.0,7.553160745556674,For Sale,3.0,2019,6,28
House,16.588099342704055,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.553160745556674,For Sale,3.0,2019,6,28
House,16.341239282272525,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,3.0,7.216893023463281,For Sale,3.0,2019,6,28
House,16.61887099947687,Johar Town,Lahore,Punjab,31.471351,74.261484,4.0,7.553160745556674,For Sale,4.0,2019,6,27
House,16.677711496036597,Johar Town,Lahore,Punjab,31.471608000000003,74.265733,4.0,7.804357457053525,For Sale,4.0,2019,6,28
House,16.648723960844016,Johar Town,Lahore,Punjab,31.473987,74.283028,4.0,7.553160745556674,For Sale,4.0,2019,6,28
House,16.61887099947687,Johar Town,Lahore,Punjab,31.471608000000003,74.265733,4.0,7.553160745556674,For Sale,4.0,2019,6,28
House,16.860033043306743,Sunflower Housing Society,Lahore,Punjab,31.471406,74.253759,5.0,7.9096767685629406,For Sale,5.0,2019,6,28
House,17.370858648025116,Sunflower Housing Society,Lahore,Punjab,31.471406,74.253759,5.0,8.602640345647105,For Sale,5.0,2019,6,28
House,16.906553056777135,Johar Town,Lahore,Punjab,31.469558000000003,74.28139,5.0,7.9096767685629406,For Sale,5.0,2019,6,28
House,16.88356353960952,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,5.0,7.9096767685629406,For Sale,5.0,2019,6,28
House,17.034386422832473,Sunflower Housing Society,Lahore,Punjab,31.471406,74.253759,7.0,7.9096767685629406,For Sale,6.0,2019,6,28
House,16.860033043306743,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,5.0,7.9096767685629406,For Sale,5.0,2019,6,28
House,17.11134746100564,Johar Town,Lahore,Punjab,31.471608000000003,74.265733,5.0,8.091936515950763,For Sale,5.0,2019,6,28
House,16.860033043306743,Izmir Town,Lahore,Punjab,31.423683,74.190931,0.0,7.9096767685629406,For Sale,0.0,2019,6,28
House,17.72753358339242,Johar Town,Lahore,Punjab,31.472596000000003,74.257278,5.0,8.602640345647105,For Sale,5.0,2019,6,28
House,17.296750678069195,Johar Town,Lahore,Punjab,31.473072,74.28611,5.0,8.602640345647105,For Sale,5.0,2019,6,28
House,17.296750678069195,Johar Town,Lahore,Punjab,31.473072,74.28611,5.0,8.602640345647105,For Sale,5.0,2019,6,28
House,17.182806422433504,Johar Town,Lahore,Punjab,31.473987,74.283028,5.0,8.602640345647105,For Sale,5.0,2019,6,28
House,17.989897843244528,DHA Defence,Lahore,Punjab,31.471132,74.445162,5.0,8.602640345647105,For Sale,5.0,2019,7,1
House,17.989897843244528,DHA Defence,Lahore,Punjab,31.471132,74.445162,5.0,8.602640345647105,For Sale,5.0,2019,6,29
House,17.96655047961095,DHA Defence,Lahore,Punjab,31.471132,74.445162,5.0,8.602640345647105,For Sale,5.0,2019,7,2
House,18.064005814299346,Garden Town,Lahore,Punjab,31.512228000000004,74.325078,6.0,8.602640345647105,For Sale,6.0,2019,7,1
House,18.197537205138154,Garden Town,Lahore,Punjab,31.5078,74.318733,5.0,8.602640345647105,For Sale,5.0,2019,7,1
House,15.894952224644102,Wahdat Road,Lahore,Punjab,31.506008,74.29315600000001,4.0,6.706556666418615,For Sale,4.0,2019,7,1
House,15.955576839107596,Rehmanpura (Ferozpur Road),Lahore,Punjab,31.521776000000003,74.319835,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,16.077273760604726,Wahdat Road,Lahore,Punjab,31.506008,74.29315600000001,5.0,6.860537877373126,For Sale,5.0,2019,7,1
House,16.860033043306743,Allama Iqbal Town,Lahore,Punjab,31.515996,74.299664,5.0,7.9096767685629406,For Sale,5.0,2019,7,1
House,16.118095750958314,Allama Iqbal Town,Lahore,Punjab,31.517283000000003,74.282823,2.0,7.111618146763901,For Sale,2.0,2019,7,1
House,15.955576839107596,Rehmanpura (Ferozpur Road),Lahore,Punjab,31.521776000000003,74.319835,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,17.989897843244528,New Muslim Town,Lahore,Punjab,31.511679,74.312525,6.0,8.602640345647105,For Sale,6.0,2019,7,1
House,16.733281344102608,Allama Iqbal Town,Lahore,Punjab,31.516069,74.281726,7.0,7.216893023463281,For Sale,5.0,2019,7,1
House,17.296750678069195,Allama Iqbal Town,Lahore,Punjab,31.506483000000003,74.286017,5.0,7.9096767685629406,For Sale,5.0,2019,7,1
House,16.733281344102608,Sabzazar Scheme,Lahore,Punjab,31.521557,74.261012,4.0,7.622115855941329,For Sale,4.0,2019,7,1
House,17.341871111992198,DHA Defence,Lahore,Punjab,31.466227000000003,74.440012,5.0,8.004953234619343,For Sale,5.0,2019,6,30
House,17.370858648025116,DHA Defence,Lahore,Punjab,31.466227000000003,74.440012,4.0,7.9096767685629406,For Sale,4.0,2019,7,2
House,17.989897843244528,DHA Defence,Lahore,Punjab,31.466227000000003,74.440012,5.0,8.602640345647105,For Sale,5.0,2019,7,2
House,16.5563506464056,Allama Iqbal Town,Lahore,Punjab,31.520971000000003,74.283185,2.0,7.9096767685629406,For Sale,2.0,2019,6,29
House,16.066802461833923,Allama Iqbal Town,Lahore,Punjab,31.521703,74.298978,4.0,7.216893023463281,For Sale,4.0,2019,6,29
House,17.034386422832473,Krishan Nagar,Lahore,Punjab,31.56742,74.29189699999999,6.0,7.686625924195265,For Sale,6.0,2019,6,29
House,17.182806422433504,Allama Iqbal Town,Lahore,Punjab,31.509557,74.28893599999999,8.0,7.9096767685629406,For Sale,7.0,2019,6,29
House,16.929025911619092,Allama Iqbal Town,Lahore,Punjab,31.509557,74.28893599999999,6.0,7.9096767685629406,For Sale,6.0,2019,6,29
House,16.166885910365842,Allama Iqbal Town,Lahore,Punjab,31.509557,74.28893599999999,3.0,7.216893023463281,For Sale,3.0,2019,6,29
House,17.034386422832473,Allama Iqbal Town,Lahore,Punjab,31.516069,74.293485,5.0,7.9096767685629406,For Sale,5.0,2019,6,29
House,16.906553056777135,Allama Iqbal Town,Lahore,Punjab,31.506483000000003,74.286017,4.0,7.9096767685629406,For Sale,4.0,2019,6,29
House,16.929025911619092,Allama Iqbal Town,Lahore,Punjab,31.508898,74.283357,4.0,7.9096767685629406,For Sale,4.0,2019,6,29
House,15.201805169084134,Al-Hamad Colony (AIT),Lahore,Punjab,31.522627000000004,74.30465,2.0,6.5244869886311685,For Sale,3.0,2019,7,1
House,15.424948670398354,Clifton Colony,Lahore,Punjab,31.520825,74.302425,2.0,6.301702805273309,For Sale,3.0,2019,7,1
House,15.424948670398354,Azam Gardens,Lahore,Punjab,31.487419,74.265132,3.0,6.301702805273309,For Sale,3.0,2019,6,30
House,18.197537205138154,Allama Iqbal Road,Lahore,Punjab,31.559198,74.35116500000001,10.0,7.9096767685629406,For Sale,7.0,2019,6,28
House,15.894952224644102,Clifton Colony,Lahore,Punjab,31.520825,74.302425,3.0,6.706556666418615,For Sale,3.0,2019,6,30
House,15.894952224644102,Clifton Colony,Lahore,Punjab,31.520825,74.302425,3.0,6.860537877373126,For Sale,3.0,2019,6,30
House,15.894952224644102,Clifton Colony,Lahore,Punjab,31.520825,74.302425,3.0,6.860537877373126,For Sale,3.0,2019,6,30
House,16.012735246411598,Rehmanpura (Ferozpur Road),Lahore,Punjab,31.521776000000003,74.319835,4.0,6.860537877373126,For Sale,4.0,2019,6,30
House,15.955576839107596,Rehmanpura (Ferozpur Road),Lahore,Punjab,31.521776000000003,74.319835,3.0,6.706556666418615,For Sale,3.0,2019,6,30
House,16.588099342704055,Allama Iqbal Town,Lahore,Punjab,31.521703,74.298978,5.0,7.216893023463281,For Sale,5.0,2019,6,30
House,16.066802461833923,Allama Iqbal Town,Lahore,Punjab,31.521703,74.298978,4.0,7.216893023463281,For Sale,4.0,2019,6,30
House,16.41820031748273,Ghausia Colony,Lahore,Punjab,31.477812,74.357766,4.0,7.216893023463281,For Sale,4.0,2019,6,30
House,15.520258832020865,Ghausia Colony,Lahore,Punjab,31.477812,74.357766,3.0,6.5244869886311685,For Sale,3.0,2019,6,30
House,15.687312888712007,Shuja Road,Lahore,Punjab,31.519558,74.310112,4.0,6.5244869886311685,For Sale,4.0,2019,6,30
House,15.830413711839864,Wahdat Road,Lahore,Punjab,31.506008,74.29315600000001,4.0,6.637651138804555,For Sale,4.0,2019,6,30
House,16.52356082573315,Allama Iqbal Town,Lahore,Punjab,31.521703,74.298978,4.0,7.216893023463281,For Sale,6.0,2019,6,30
House,15.64006001130563,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,4.0,6.5244869886311685,For Sale,4.0,2019,6,28
House,15.607270193858982,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.5244869886311685,For Sale,3.0,2019,6,28
House,15.86963441986494,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.860537877373126,For Sale,3.0,2019,6,28
House,15.86963441986494,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.860537877373126,For Sale,3.0,2019,6,28
House,15.319588176962746,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.301702805273309,For Sale,3.0,2019,6,28
House,15.424948670398354,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.396846318410565,For Sale,3.0,2019,6,28
House,15.607270193858982,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.5244869886311685,For Sale,3.0,2019,6,28
House,15.607270193858982,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.301702805273309,For Sale,3.0,2019,6,28
House,15.319588176962746,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,2.0,6.301702805273309,For Sale,2.0,2019,6,28
House,15.319588176962746,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,2.0,6.301702805273309,For Sale,2.0,2019,6,28
House,16.066802461833923,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,5.0,7.176101615127252,For Sale,5.0,2019,6,28
House,15.830413711839864,Sabzazar Scheme,Lahore,Punjab,31.523532,74.26374399999999,3.0,6.706556666418615,For Sale,3.0,2019,6,28
House,15.520258832020865,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,15.520258832020865,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,16.300417291085605,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,5.0,7.216893023463281,For Sale,5.0,2019,7,1
House,16.733281344102608,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,5.0,7.9096767685629406,For Sale,5.0,2019,7,1
House,16.300417291085605,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,4.0,7.216893023463281,For Sale,4.0,2019,7,1
House,15.607270193858982,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,15.424948670398354,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.301702805273309,For Sale,3.0,2019,7,1
House,15.424948670398354,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.301702805273309,For Sale,3.0,2019,7,1
House,16.166885910365842,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,4.0,7.216893023463281,For Sale,4.0,2019,7,1
House,15.76142084987672,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,4.0,6.993932975223281,For Sale,4.0,2019,7,1
House,16.118095750958314,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,4.0,7.216893023463281,For Sale,4.0,2019,7,1
House,15.068273812173887,GT Road,Lahore,Punjab,31.588187,74.41412,3.0,6.301702805273309,For Sale,3.0,2019,7,1
House,15.068273812173887,GT Road,Lahore,Punjab,31.588187,74.41412,3.0,6.301702805273309,For Sale,3.0,2019,7,1
House,15.068273812173887,GT Road,Lahore,Punjab,31.588187,74.41412,3.0,6.301702805273309,For Sale,3.0,2019,7,1
House,15.319588176962746,GT Road,Lahore,Punjab,31.588187,74.41412,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,15.687312888712007,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.706556666418615,For Sale,3.0,2019,7,1
House,16.08763654656639,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,3.0,6.993932975223281,For Sale,3.0,2019,7,1
House,16.213405921671733,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,4.0,7.216893023463281,For Sale,4.0,2019,7,1
House,16.300417291085605,Lahore Medical Housing Society,Lahore,Punjab,31.581899,74.463515,4.0,7.216893023463281,For Sale,4.0,2019,7,1
House,16.380459992348886,Canal Burg,Lahore,Punjab,31.475302000000003,74.244671,4.0,7.399098344224535,For Sale,4.0,2019,6,28
House,17.073607134447293,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.9096767685629406,For Sale,5.0,2019,6,30
House,17.147715103853763,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.9096767685629406,For Sale,5.0,2019,6,30
House,17.182806422433504,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.9096767685629406,For Sale,5.0,2019,6,30
House,16.906553056777135,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.9096767685629406,For Sale,5.0,2019,6,30
House,16.588099342704055,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.216893023463281,For Sale,5.0,2019,6,30
House,16.52356082573315,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.216893023463281,For Sale,5.0,2019,6,30
House,16.489659276356317,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.216893023463281,For Sale,5.0,2019,6,29
House,16.5563506464056,Samanabad,Lahore,Punjab,31.539206,74.305515,5.0,7.216893023463281,For Sale,5.0,2019,6,29
